POINTID,GRID_CODE,seg_ID,seg_num,acres
"2124","2233",okan_2233,"42233",2624.03675634000
"2131","2228",okan_2228,"42228",19126.84610490000
"2132","2243",okan_2243,"42243",3146.44224330000
"2133","2255",okan_2255,"42255",12443.65866830000
"2142","2244",okan_2244,"42244",2756.13929327000
"2147","2436",okan_2436,"42436",2618.03209557000
"2148","2296",okan_2296,"42296",18076.03047020000
"2152","2252",okan_2252,"42252",2151.67010913000
"2163","2262",okan_2262,"42262",2483.92800505000
"2165","2276",okan_2276,"42276",10916.47327920000
"2175","2278",okan_2278,"42278",34264.59590520000
"2181","2277",okan_2277,"42277",33035.64200100000
"2183","2341",okan_2341,"42341",3130.42981458000
"2188","2297",okan_2297,"42297",7679.96112439000
"2194","2290",okan_2290,"42290",34572.83515810000
"2195","2291",okan_2291,"42291",389698.48084300000
"2200","2298",okan_2298,"42298",77644.26685879999
"2204","2314",okan_2314,"42314",5314.12478114000
"2210","2312",okan_2312,"42312",19523.15371570000
"2211","2356",okan_2356,"42356",12317.56079210000
"2215","2347",okan_2347,"42347",7123.52922640000
"2222","2319",okan_2319,"42319",3498.71567512000
"2223","2325",okan_2325,"42325",4001.10562618000
"2227","2330",okan_2330,"42330",424373.39523400000
"2230","2349",okan_2349,"42349",5067.93368959000
"2231","2324",okan_2324,"42324",3873.00619643000
"2232","2333",okan_2333,"42333",19855.41161160000
"2233","2334",okan_2334,"42334",25721.96518360000
"2237","2332",okan_2332,"42332",4213.27030671000
"2246","2361",okan_2361,"42361",2371.84100401000
"2248","2352",okan_2352,"42352",2211.71671682000
"2249","2395",okan_2395,"42395",6787.26822330000
"2251","2357",okan_2357,"42357",3506.72188948000
"2252","2358",okan_2358,"42358",2365.83634324000
"2254","2368",okan_2368,"42368",2099.62971579000
"2260","2370",okan_2370,"42370",78124.63972039999
"2264","2390",okan_2390,"42390",10638.25733020000
"2272","2374",okan_2374,"42374",28051.77356220000
"2280","2401",okan_2401,"42401",27313.20028760000
"2281","2386",okan_2386,"42386",425075.94054400001
"2288","2422",okan_2422,"42422",10133.86582560000
"2290","2398",okan_2398,"42398",78414.86499089999
"2291","2399",okan_2399,"42399",26174.31629490000
"2292","2402",okan_2402,"42402",30171.41881390000
"2295","2446",okan_2446,"42446",44466.51455290000
"2302","2400",okan_2400,"42400",26750.76372880000
"2307","2447",okan_2447,"42447",6306.89536172000
"2316","2423",okan_2423,"42423",2523.95907684000
"2322","2428",okan_2428,"42428",6879.33968843000
"2324","2431",okan_2431,"42431",30413.60679830000
"2326","2433",okan_2433,"42433",470070.86524499999
"2328","2492",okan_2492,"42492",3144.44068971000
"2333","2459",okan_2459,"42459",6675.18122226000
"2347","2474",okan_2474,"42474",44064.20228130000
"2349","2460",okan_2460,"42460",3658.83996231000
"2350","2500",okan_2500,"42500",5814.51317861000
"2352","2463",okan_2463,"42463",470459.16664100002
"2354","2467",okan_2467,"42467",6142.76796735000
"2360","2468",okan_2468,"42468",3897.02483950000
"2365","2493",okan_2493,"42493",2209.71516323000
"2368","2477",okan_2477,"42477",32323.08892300000
"2369","2482",okan_2482,"42482",43349.64764970000
"2372","2483",okan_2483,"42483",471293.81448800000
"2374","2487",okan_2487,"42487",32641.33594380000
"2375","2506",okan_2506,"42506",43161.50161230000
"2379","2491",okan_2491,"42491",471656.09568799997
"2384","2576",okan_2576,"42576",2337.81459298000
"2390","2504",okan_2504,"42504",5510.27703295000
"2391","2505",okan_2505,"42505",2141.66234118000
"2395","2569",okan_2569,"42569",5035.90883215000
"2396","2534",okan_2534,"42534",40955.78955620000
"2410","2522",okan_2522,"42522",2021.56912578000
"2414","2527",okan_2527,"42527",82337.91002710001
"2417","2531",okan_2531,"42531",33095.68860870000
"2419","2536",okan_2536,"42536",472833.00919900002
"2429","2603",okan_2603,"42603",40405.36231900000
"2430","2545",okan_2545,"42545",472997.13659299997
"2432","2549",okan_2549,"42549",33580.06457750000
"2436","2555",okan_2555,"42555",2285.77419965000
"2438","2558",okan_2558,"42558",82732.21608430000
"2440","2561",okan_2561,"42561",474196.06719400000
"2454","2583",okan_2583,"42583",4423.43343364000
"2456","2573",okan_2573,"42573",83126.52214150000
"2468","2594",okan_2594,"42594",2722.11288224000
"2472","2592",okan_2592,"42592",33930.33645570000
"2477","2596",okan_2596,"42596",474650.41985900002
"2479","2601",okan_2601,"42601",85096.05087390001
"2485","2641",okan_2641,"42641",2533.96684479000
"2490","2647",okan_2647,"42647",3440.67062101000
"2491","2608",okan_2608,"42608",37701.26341910000
"2493","2610",okan_2610,"42610",474814.54725300003
"2497","2614",okan_2614,"42614",85504.36780630000
"2498","2626",okan_2626,"42626",39130.37268220000
"2503","2620",okan_2620,"42620",2521.95752325000
"2508","2627",okan_2627,"42627",475599.15626000002
"2509","2628",okan_2628,"42628",2812.18279379000
"2510","2629",okan_2629,"42629",2541.97305915000
"2518","2637",okan_2637,"42637",38770.09303610000
"2523","2649",okan_2649,"42649",38581.94699860000
"2524","2643",okan_2643,"42643",478577.46800200001
"2526","2646",okan_2646,"42646",86166.88204450000
"2527","2648",okan_2648,"42648",38307.73415680000
"2530","2653",okan_2653,"42653",2213.71827041000
"2537","2658",okan_2658,"42658",87608.00062920000
"2540","2665",okan_2665,"42665",2011.56135783000
"2562","2691",okan_2691,"42691",478997.79425600002
"2564","2692",okan_2692,"42692",4157.22680619000
"2571","2700",okan_2700,"42700",480144.68446299998
"2575","2706",okan_2706,"42706",4279.32157517000
"2580","2708",okan_2708,"42708",3440.67062101000
"2582","2712",okan_2712,"42712",88336.56613589999
"2588","2718",okan_2718,"42718",480945.30589900003
"2589","2721",okan_2721,"42721",88700.84888930000
"2591","2723",okan_2723,"42723",2347.82236093000
"2603","2740",okan_2740,"42740",481215.51563400001
"2604","2734",okan_2734,"42734",3722.88967718000
"2606","2744",okan_2744,"42744",3302.56342331000
"2616","2746",okan_2746,"42746",89293.30875190000
"2618","2749",okan_2749,"42749",481371.63681400003
"2620","2747",okan_2747,"42747",89777.68472070000
"2624","2752",okan_2752,"42752",4797.72395495000
"2627","2760",okan_2760,"42760",90234.03893920001
"2632","2766",okan_2766,"42766",486541.64973599999
"2636","2771",okan_2771,"42771",4833.75191957000
"2638","2775",okan_2775,"42775",90534.27197760000
"2652","2793",okan_2793,"42793",487054.04745499999
"2663","2803",okan_2803,"42803",5067.93368959000
"2668","2809",okan_2809,"42809",6138.76486017000
"2670","2811",okan_2811,"42811",487356.28204700002
"2674","2815",okan_2815,"42815",91128.73339379999
"2680","2821",okan_2821,"42821",5520.28480090000
"2695","2834",okan_2834,"42834",5820.51783938000
"2699","2839",okan_2839,"42839",6016.67009119000
"2702","2843",okan_2843,"42843",2143.66389477000
"2703","2845",okan_2845,"42845",91501.02236150000
"2706","2848",okan_2848,"42848",487582.45760299999
"2707","2849",okan_2849,"42849",12950.05172650000
"2708","2863",okan_2863,"42863",12379.60895340000
"2714","2854",okan_2854,"42854",91849.29268620000
"2716","2856",okan_2856,"42856",6238.84253967000
"2717","2858",okan_2858,"42858",2862.22163353000
"2722","2862",okan_2862,"42862",500576.54350799997
"2725","2857",okan_2857,"42857",3804.95337437000
"2727","2865",okan_2865,"42865",11781.14443010000
"2728","2866",okan_2866,"42866",10131.86427200000
"2745","2886",okan_2886,"42886",6903.35833151000
"2751","2892",okan_2892,"42892",502139.75686199998
"2761","2907",okan_2907,"42907",7185.57738768000
"2767","2913",okan_2913,"42913",2151.67010913000
"2784","2929",okan_2929,"42929",2569.99480941000
"2801","2933",okan_2933,"42933",92269.61894010000
"2822","2966",okan_2966,"42966",2013.56291142000
"2823","2967",okan_2967,"42967",503114.51345999999
"2832","2974",okan_2974,"42974",93930.90841970000
"2838","2981",okan_2981,"42981",2656.06161378000
"2839","2980",okan_2980,"42980",665762.75972800003
"2840","2991",okan_2991,"42991",662930.56139799999
"2841","2985",okan_2985,"42985",504623.68486699997
"2842","2987",okan_2987,"42987",94511.35896070000
"2844","2990",okan_2990,"42990",2852.21386558000
"2848","2995",okan_2995,"42995",4363.38682595000
"2850","3013",okan_3013,"43013",506495.13747399999
"2851","2999",okan_2999,"42999",2141.66234118000
"2855","2996",okan_2996,"42996",2533.96684479000
"2856","3104",okan_3104,"43104",156387.38663800000
"2858","3005",okan_3005,"43005",4797.72395495000
"2859","3006",okan_3006,"43006",7808.06055414000
"2861","3009",okan_3009,"43009",666581.39514599997
"2865","3012",okan_3012,"43012",2862.22163353000
"2871","3011",okan_3011,"43011",5590.33917655000
"2872","3032",okan_3032,"43032",506132.85627400002
"2873","3020",okan_3020,"43020",505007.98315599997
"2874","3022",okan_3022,"43022",3961.07455438000
"2882","3028",okan_3028,"43028",505510.37310800003
"2886","3030",okan_3030,"43030",3182.47020792000
"2891","3035",okan_3035,"43035",2279.76953888000
"2895","3041",okan_3041,"43041",3398.63799562000
"2897","3043",okan_3043,"43043",94949.69919689999
"2901","3049",okan_3049,"43049",4417.42877287000
"2905","3053",okan_3053,"43053",13172.22417500000
"2907","3056",okan_3056,"43056",666919.65770300000
"2909","3058",okan_3058,"43058",2822.19056174000
"2912","3055",okan_3055,"43055",8618.68975804000
"2917","3069",okan_3069,"43069",675548.35522899998
"2925","3076",okan_3076,"43076",675804.55408799998
"2937","3092",okan_3092,"43092",13918.80366410000
"2939","3094",okan_3094,"43094",4229.28273542000
"2945","3099",okan_3099,"43099",3848.98755335000
"2952","3102",okan_3102,"43102",679177.17188699997
"2953","3103",okan_3103,"43103",676288.93005700002
"2955","3106",okan_3106,"43106",95522.14352360000
"2957","3159",okan_3159,"43159",151525.61296900001
"2958","3158",okan_3158,"43158",2736.12375737000
"2959","3196",okan_3196,"43196",4677.63073956000
"2962","3110",okan_3110,"43110",2267.76021734000
"2968","3116",okan_3116,"43116",95964.48686700000
"2972","3122",okan_3122,"43122",14255.06466720000
"2973","3123",okan_3123,"43123",4651.61054289000
"2974","3125",okan_3125,"43125",679693.57271400001
"2975","3119",okan_3119,"43119",2177.69030579000
"2987","3127",okan_3127,"43127",2493.93577300000
"2997","3148",okan_3148,"43148",7007.43911818000
"2998","3166",okan_3166,"43166",6489.03673840000
"3000","3151",okan_3151,"43151",8024.22834185000
"3009","3164",okan_3164,"43164",4873.78299137000
"3011","3173",okan_3173,"43173",150200.58449199999
"3017","3161",okan_3161,"43161",2990.32106329000
"3018","3332",okan_3332,"43332",2141.66234118000
"3020","3174",okan_3174,"43174",7219.60379871000
"3021","3175",okan_3175,"43175",6088.72602043000
"3024","3178",okan_3178,"43178",3915.03882181000
"3030","3189",okan_3189,"43189",14607.33809900000
"3032","3191",okan_3191,"43191",5083.94611831000
"3038","3197",okan_3197,"43197",142870.89524600000
"3039","3207",okan_3207,"43207",5838.53182169000
"3044","3203",okan_3203,"43203",4461.46295185000
"3050","3199",okan_3199,"43199",5460.23819320000
"3051","3237",okan_3237,"43237",5300.11390601000
"3054","3210",okan_3210,"43210",3688.86326616000
"3056","3212",okan_3212,"43212",2680.08025685000
"3058","3213",okan_3213,"43213",96492.89701470001
"3059","3214",okan_3214,"43214",4245.29516414000
"3060","3266",okan_3266,"43266",142644.71969000000
"3063","3216",okan_3216,"43216",8480.58256034000
"3064","3218",okan_3218,"43218",4249.29827132000
"3065","3220",okan_3220,"43220",3526.73742538000
"3068","3217",okan_3217,"43217",3995.10096541000
"3069","3219",okan_3219,"43219",5932.60484042000
"3070","3225",okan_3225,"43225",681342.85287199996
"3071","3226",okan_3226,"43226",3792.94405283000
"3073","3227",okan_3227,"43227",4351.37750441000
"3077","3231",okan_3231,"43231",2177.69030579000
"3083","3239",okan_3239,"43239",5019.89640343000
"3090","3263",okan_3263,"43263",3646.83064077000
"3091","3238",okan_3238,"43238",4735.67579367000
"3096","3248",okan_3248,"43248",9567.42615965000
"3097","3253",okan_3253,"43253",682267.57062999997
"3101","3257",okan_3257,"43257",3068.38165329000
"3106","3261",okan_3261,"43261",3556.76072922000
"3108","3265",okan_3265,"43265",15480.01546420000
"3110","3273",okan_3273,"43273",3054.37077816000
"3113","3313",okan_3313,"43313",3308.56808408000
"3114","3269",okan_3269,"43269",11284.75913980000
"3115","3272",okan_3272,"43272",3740.90365949000
"3116","3314",okan_3314,"43314",142210.38256100001
"3120","3280",okan_3280,"43280",26810.81033650000
"3124","3359",okan_3359,"43359",2668.07093532000
"3129","3284",okan_3284,"43284",5714.43549912000
"3132","3288",okan_3288,"43288",2880.23561584000
"3136","3294",okan_3294,"43294",685672.21328699996
"3138","3286",okan_3286,"43286",3150.44535048000
"3142","3299",okan_3299,"43299",4205.26409235000
"3151","3310",okan_3310,"43310",686236.65139899997
"3158","3426",okan_3426,"43426",75476.58432090000
"3163","3319",okan_3319,"43319",10235.94505870000
"3164","3312",okan_3312,"43312",3544.75140768000
"3165","3321",okan_3321,"43321",27427.28884220000
"3172","3331",okan_3331,"43331",686502.85802599997
"3175","3384",okan_3384,"43384",2952.29154508000
"3177","3399",okan_3399,"43399",65719.01057030000
"3178","3335",okan_3335,"43335",76235.17313150001
"3191","3347",okan_3347,"43347",686865.13922600006
"3194","3350",okan_3350,"43350",10412.08177460000
"3196","3353",okan_3353,"43353",27835.60577450000
"3198","3349",okan_3349,"43349",52708.91223600000
"3199","3351",okan_3351,"43351",42288.82424710000
"3203","3362",okan_3362,"43362",56509.86250320000
"3204","3499",okan_3499,"43499",3690.86481975000
"3205","3371",okan_3371,"43371",40869.72275180000
"3210","3365",okan_3365,"43365",28932.45714180000
"3211","3366",okan_3366,"43366",4559.53907776000
"3212","3367",okan_3367,"43367",6443.00100584000
"3215","3372",okan_3372,"43372",40677.57360720000
"3216","3389",okan_3389,"43389",39304.50784460000
"3217","3374",okan_3374,"43374",5740.45569579000
"3224","3452",okan_3452,"43452",2419.87829017000
"3225","3385",okan_3385,"43385",4915.81561676000
"3227","3387",okan_3387,"43387",57268.45131380000
"3228","3388",okan_3388,"43388",56950.20429300000
"3229","3390",okan_3390,"43390",33367.89989700000
"3230","3392",okan_3392,"43392",4239.29050337000
"3233","3395",okan_3395,"43395",33574.05991670000
"3237","3401",okan_3401,"43401",72968.63767280000
"3238","3402",okan_3402,"43402",72264.09080920000
"3239","3420",okan_3420,"43420",67282.22392400001
"3243","3391",okan_3391,"43391",33039.64510820000
"3247","3407",okan_3407,"43407",2103.63282297000
"3250","3409",okan_3409,"43409",97045.32580550000
"3251","3410",okan_3410,"43410",687197.39712199999
"3252","3553",okan_3553,"43553",2081.61573348000
"3254","3400",okan_3400,"43400",73581.11307130000
"3257","3413",okan_3413,"43413",57404.55695790000
"3259","3428",okan_3428,"43428",28678.25983590000
"3265","3453",okan_3453,"43453",64704.22290020000
"3266","3411",okan_3411,"43411",74007.44398600000
"3272","3421",okan_3421,"43421",66957.97224240001
"3275","3463",okan_3463,"43463",66783.83708010000
"3276","3436",okan_3436,"43436",26832.82742600000
"3278","3434",okan_3434,"43434",57632.73406710000
"3286","3441",okan_3441,"43441",3024.34747431000
"3292","3464",okan_3464,"43464",25567.84555720000
"3297","3459",okan_3459,"43459",785109.39563200006
"3298","3451",okan_3451,"43451",784755.12064700003
"3304","3521",okan_3521,"43521",64107.75993040000
"3306","3524",okan_3524,"43524",25355.68087670000
"3310","3467",okan_3467,"43467",33978.37374190000
"3315","3484",okan_3484,"43484",65088.52118940000
"3316","3474",okan_3474,"43474",57918.95623050000
"3323","3481",okan_3481,"43481",3304.56497690000
"3336","3497",okan_3497,"43497",61353.62219070000
"3337","3515",okan_3515,"43515",61063.39692020000
"3338","3498",okan_3498,"43498",58891.71127520000
"3346","3506",okan_3506,"43506",3680.85705180000
"3348","3509",okan_3509,"43509",59045.83090160000
"3350","3535",okan_3535,"43535",3048.36611739000
"3351","3512",okan_3512,"43512",786498.47382299998
"3355","3508",okan_3508,"43508",60553.00075480000
"3359","3519",okan_3519,"43519",786710.63850400003
"3363","3576",okan_3576,"43576",3542.74985409000
"3377","3570",okan_3570,"43570",63955.64185760000
"3379","3599",okan_3599,"43599",25033.43074870000
"3382","3538",okan_3538,"43538",34590.84914040000
"3383","3540",okan_3540,"43540",3718.88657000000
"3384","3543",okan_3543,"43543",2331.80993221000
"3391","3551",okan_3551,"43551",7247.62554897000
"3392","3648",okan_3648,"43648",2810.18124020000
"3398","3564",okan_3564,"43564",2501.94198736000
"3399","3558",okan_3558,"43558",2395.85964709000
"3400","3560",okan_3560,"43560",2241.74002067000
"3404","3568",okan_3568,"43568",4033.13048362000
"3410","3565",okan_3565,"43565",2826.19366892000
"3412","3573",okan_3573,"43573",2229.73069913000
"3420","3583",okan_3583,"43583",787407.17915300000
"3424","3588",okan_3588,"43588",5406.19624628000
"3425","3589",okan_3589,"43589",4219.27496748000
"3427","3653",okan_3653,"43653",63020.91633110000
"3439","3601",okan_3601,"43601",787901.56288999994
"3442","3600",okan_3600,"43600",2646.05384583000
"3448","3619",okan_3619,"43619",19845.40384370000
"3449","3611",okan_3611,"43611",5714.43549912000
"3466","3627",okan_3627,"43627",4139.21282388000
"3468","3622",okan_3622,"43622",4673.62763238000
"3469","3633",okan_3633,"43633",788309.87982200005
"3471","3635",okan_3635,"43635",18746.55092290000
"3474","3639",okan_3639,"43639",35253.36337860000
"3476","3632",okan_3632,"43632",7788.04501824000
"3480","3645",okan_3645,"43645",5133.98495805000
"3484","3720",okan_3720,"43720",18600.43751080000
"3498","3660",okan_3660,"43660",796226.02427000005
"3502","3766",okan_3766,"43766",6276.87205788000
"3503","3670",okan_3670,"43670",56615.94484350000
"3504","3663",okan_3663,"43663",4555.53597058000
"3509","3667",okan_3667,"43667",5454.23353243000
"3513","3702",okan_3702,"43702",7804.05744696000
"3518","3685",okan_3685,"43685",4693.64316828000
"3520","3687",okan_3687,"43687",3282.54788741000
"3522","3691",okan_3691,"43691",804228.23552300001
"3523","3692",okan_3692,"43692",2063.60175117000
"3526","3693",okan_3693,"43693",56057.51139190000
"3532","3688",okan_3688,"43688",37511.11582800000
"3534","3731",okan_3731,"43731",5154.00049395000
"3543","3703",okan_3703,"43703",7433.77003283000
"3547","3709",okan_3709,"43709",37901.41877800000
"3551","3713",okan_3713,"43713",2009.55980424000
"3554","3718",okan_3718,"43718",53051.17789990000
"3560","3785",okan_3785,"43785",3014.33970637000
"3561","3730",okan_3730,"43730",6799.27754484000
"3563","3725",okan_3725,"43725",5464.24130038000
"3564","3790",okan_3790,"43790",52818.99768340000
"3565","3737",okan_3737,"43737",8330.46604110000
"3571","3736",okan_3736,"43736",7397.74206821000
"3577","3739",okan_3739,"43739",1999.55203629000
"3578","3801",okan_3801,"43801",4907.80940240000
"3581","3746",okan_3746,"43746",3604.79801538000
"3585","3750",okan_3750,"43750",804674.58197299996
"3588","3743",okan_3743,"43743",6509.05227430000
"3596","3786",okan_3786,"43786",6186.80214633000
"3597","3761",okan_3761,"43761",38449.84446170000
"3603","3765",okan_3765,"43765",2355.82857529000
"3609","3776",okan_3776,"43776",3518.73121102000
"3612","3774",okan_3774,"43774",806201.76736199996
"3615","3780",okan_3780,"43780",807094.46026299999
"3619","3809",okan_3809,"43809",2077.61262630000
"3625","3850",okan_3850,"43850",2491.93421941000
"3626","3827",okan_3827,"43827",5944.61416196000
"3628","3798",okan_3798,"43798",38858.16139400000
"3634","3806",okan_3806,"43806",6046.69339504000
"3637","3808",okan_3808,"43808",809384.23757000000
"3638","3825",okan_3825,"43825",52016.37469390000
"3645","3873",okan_3873,"43873",4527.51422032000
"3648","3818",okan_3818,"43818",2630.04141711000
"3650","3823",okan_3823,"43823",809556.37117900001
"3657","3829",okan_3829,"43829",39094.34471760000
"3658","3831",okan_3831,"43831",7940.16309107000
"3667","3834",okan_3834,"43834",809732.50789500005
"3669","3870",okan_3870,"43870",5520.28480090000
"3670","3845",okan_3845,"43845",7325.68613898000
"3673","3848",okan_3848,"43848",810134.82016600005
"3684","3869",okan_3869,"43869",51503.97697490000
"3691","3862",okan_3862,"43862",4237.28894978000
"3692","3864",okan_3864,"43864",3212.49351176000
"3696","3860",okan_3860,"43860",7687.96733874000
"3701","3872",okan_3872,"43872",811447.83932100004
"3704","3887",okan_3887,"43887",3830.97357104000
"3709","3879",okan_3879,"43879",50605.27941300000
"3711","3883",okan_3883,"43883",811704.03818100004
"3714","3904",okan_3904,"43904",3412.64887075000
"3720","3937",okan_3937,"43937",48869.93245060000
"3724","3896",okan_3896,"43896",40269.25667490000
"3727","3902",okan_3902,"43902",2598.01655967000
"3737","3908",okan_3908,"43908",8230.38836160000
"3740","3909",okan_3909,"43909",812340.53222199995
"3742","3957",okan_3957,"43957",2898.24959815000
"3747","3913",okan_3913,"43913",820825.11788999999
"3752","3932",okan_3932,"43932",8544.63227521000
"3754","3934",okan_3934,"43934",3618.80889051000
"3766","3945",okan_3945,"43945",822074.08733000001
"3772","3949",okan_3949,"43949",9083.05019089000
"3773","3950",okan_3950,"43950",5168.01136908000
"3781","3955",okan_3955,"43955",47358.75949020000
"3787","3966",okan_3966,"43966",46556.13650070000
"3793","3969",okan_3969,"43969",5522.28635449000
"3795","3972",okan_3972,"43972",822578.47883499996
"3804","3985",okan_3985,"43985",5682.41064168000
"3816","3997",okan_3997,"43997",45275.14220320000
"3821","4003",okan_4003,"44003",824017.59586600005
"3831","4016",okan_4016,"44016",41009.83150310000
"3838","4020",okan_4020,"44020",824433.91901199997
"3845","4036",okan_4036,"44036",41864.49488600000
"3851","4032",okan_4032,"44032",825632.84961300006
"3857","4039",okan_4039,"44039",41254.02104110000
"3872","4058",okan_4058,"44058",14661.38004590000
"3886","4073",okan_4073,"44073",2435.89071889000
"3893","4089",okan_4089,"44089",38904.19712660000
"3896","4083",okan_4083,"44083",15357.92069520000
"3899","4103",okan_4103,"44103",2073.60951912000
"3900","4084",okan_4084,"44084",17475.56439330000
"3902","4092",okan_4092,"44092",867949.69561000005
"3910","4113",okan_4113,"44113",38507.88951580000
"3913","4099",okan_4099,"44099",18096.04600610000
"3914","4105",okan_4105,"44105",18332.22932970000
"3923","4111",okan_4111,"44111",6274.87050429000
"3928","4110",okan_4110,"44110",18540.39090310000
"3932","4122",okan_4122,"44122",25445.75078820000
"3937","4129",okan_4129,"44129",37947.45451060000
"3938","4121",okan_4121,"44121",25025.42453430000
"3947","4132",okan_4132,"44132",26520.58506600000
"3948","4141",okan_4141,"44141",869310.75205100002
"3951","4152",okan_4152,"44152",37499.10650650000
"3953","4145",okan_4145,"44145",3022.34592072000
"3959","4147",okan_4147,"44147",26702.72644260000
"3960","4148",okan_4148,"44148",26958.92530210000
"3970","4209",okan_4209,"44209",35121.26084170000
"3976","4171",okan_4171,"44171",2309.79284273000
"3980","4176",okan_4176,"44176",27265.16300140000
"3981","4177",okan_4177,"44177",870067.33930800005
"3983","4179",okan_4179,"44179",2153.67166272000
"3995","4195",okan_4195,"44195",5001.88242112000
"3998","4194",okan_4194,"44194",5256.07972704000
"4002","4202",okan_4202,"44202",897468.60795400001
"4011","4212",okan_4212,"44212",2551.98082710000
"4023","4231",okan_4231,"44231",33401.92630800000
"4025","4225",okan_4225,"44225",2736.12375737000
"4039","4239",okan_4239,"44239",4353.37905800000
"4046","4236",okan_4236,"44236",2275.76643170000
"4047","4248",okan_4248,"44248",3604.79801538000
"4056","4264",okan_4264,"44264",31302.29659220000
"4060","4297",okan_4297,"44297",31068.11482220000
"4061","4268",okan_4268,"44268",5784.48987476000
"4067","4273",okan_4273,"44273",898239.20608599996
"4071","4278",okan_4278,"44278",7627.92073105000
"4079","4305",okan_4305,"44305",2259.75400298000
"4083","4363",okan_4363,"44363",3080.39097483000
"4084","4281",okan_4281,"44281",11835.18637700000
"4090","4292",okan_4292,"44292",10125.85961120000
"4091","4293",okan_4293,"44293",9931.70891300000
"4094","4301",okan_4301,"44301",2175.68875220000
"4096","4303",okan_4303,"44303",6374.94818378000
"4102","4357",okan_4357,"44357",9651.49141042000
"4104","4329",okan_4329,"44329",28680.26138940000
"4111","4315",okan_4315,"44315",3550.75606845000
"4116","4322",okan_4322,"44322",6703.20297252000
"4123","4327",okan_4327,"44327",4041.13669798000
"4124","4331",okan_4331,"44331",900801.19468099996
"4132","4341",okan_4341,"44341",4275.31846799000
"4133","4342",okan_4342,"44342",2557.98548787000
"4136","4337",okan_4337,"44337",8002.21125236000
"4139","4347",okan_4347,"44347",4455.45829108000
"4141","4349",okan_4349,"44349",2371.84100401000
"4142","4352",okan_4352,"44352",20293.75184780000
"4145","4355",okan_4355,"44355",4775.70686546000
"4151","4413",okan_4413,"44413",9259.18690680000
"4156","4366",okan_4366,"44366",19609.22052010000
"4163","4374",okan_4374,"44374",3186.47331510000
"4164","4375",okan_4375,"44375",9557.41839170000
"4168","4381",okan_4381,"44381",19068.80105080000
"4172","4387",okan_4387,"44387",901197.50229199999
"4173","4389",okan_4389,"44389",13696.63121560000
"4180","4385",okan_4385,"44385",7193.58360204000
"4183","4418",okan_4418,"44418",18206.13145360000
"4184","4398",okan_4398,"44398",901607.82077800005
"4187","4401",okan_4401,"44401",2241.74002067000
"4189","4403",okan_4403,"44403",4725.66802572000
"4190","4404",okan_4404,"44404",3652.83530154000
"4197","4412",okan_4412,"44412",8666.72704420000
"4198","4415",okan_4415,"44415",2680.08025685000
"4200","4422",okan_4422,"44422",901968.10042399995
"4203","4445",okan_4445,"44445",10314.00564870000
"4204","4421",okan_4421,"44421",7693.97199951000
"4205","4426",okan_4426,"44426",2890.24338379000
"4209","4428",okan_4428,"44428",12849.97404710000
"4216","4443",okan_4443,"44443",12986.07969120000
"4223","4447",okan_4447,"44447",2305.78973555000
"4225","4448",okan_4448,"44448",14481.24022280000
"4229","4456",okan_4456,"44456",4109.18952003000
"4230","4457",okan_4457,"44457",5854.54425041000
"4233","4460",okan_4460,"44460",905672.97611900000
"4235","4462",okan_4462,"44462",13740.66539460000
"4242","4470",okan_4470,"44470",3925.04658976000
"4244","4503",okan_4503,"44503",2838.20299046000
"4248","4473",okan_4473,"44473",906199.38471300004
"4258","4488",okan_4488,"44488",3108.41272509000
"4261","4484",okan_4484,"44484",2700.09579275000
"4265","4491",okan_4491,"44491",906527.63950199995
"4276","4500",okan_4500,"44500",14387.16720410000
"4277","4501",okan_4501,"44501",3770.92696334000
"4279","4498",okan_4498,"44498",906809.85855799995
"4283","4507",okan_4507,"44507",14791.48102920000
"4286","4505",okan_4505,"44505",907218.17549000005
"4292","4513",okan_4513,"44513",907792.62136999995
"4295","4519",okan_4519,"44519",16779.02374400000
"4306","4529",okan_4529,"44529",17079.25678250000
"4307","4530",okan_4530,"44530",2768.14861481000
"4311","4535",okan_4535,"44535",908299.01442899997
"4312","4537",okan_4537,"44537",19915.45821930000
"4320","4545",okan_4545,"44545",910158.45771400002
"4323","4549",okan_4549,"44549",18502.36138490000
"4331","4558",okan_4558,"44558",20710.07499450000
"4334","4563",okan_4563,"44563",18916.68297800000
"4341","4570",okan_4570,"44570",19272.95951700000
"4344","4573",okan_4573,"44573",21076.35930150000
"4352","4582",okan_4582,"44582",21290.52553560000
"4354","4584",okan_4584,"44584",19585.20187700000
"4358","4588",okan_4588,"44588",21476.67001950000
"4363","4606",okan_4606,"44606",24428.96156450000
"4368","4598",okan_4598,"44598",20371.81243780000
"4372","4604",okan_4604,"44604",2561.98859505000
"4373","4603",okan_4603,"44603",29270.71969850000
"4374","4605",okan_4605,"44605",23316.09776860000
"4375","4616",okan_4616,"44616",26678.70779960000
"4378","4609",okan_4609,"44609",24909.33442610000
"4379","4610",okan_4610,"44610",912598.35153999995
"4385","4618",okan_4618,"44618",912832.53330999997
"4387","4630",okan_4630,"44630",25707.95430850000
"4389","4624",okan_4624,"44624",22129.17648980000
"4393","4626",okan_4626,"44626",913070.71818700002
"4395","4644",okan_4644,"44644",30893.97965990000
"4396","4631",okan_4631,"44631",25233.58610770000
